,AS-RCEC.TaiESM1.gn_r1i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r1i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r2i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r3i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r4i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r5i1p1f1,NASA-GISS.GISS-E2-1-H.gn_r1i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r2i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r3i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r4i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r5i1p3f1,NIMS-KMA.KACE-1-0-G.gr_r1i1p1f1,NIMS-KMA.KACE-1-0-G.gr_r2i1p1f1,NIMS-KMA.KACE-1-0-G.gr_r3i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r1i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r2i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r3i1p1f1,THU.CIESM.gr_r1i1p1f1,NCC.NorESM2-MM.gn_r1i1p1f1,NCC.NorESM2-MM.gn_r2i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r1i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r2i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r3i1p1f1,EC-Earth-Consortium.EC-Earth3-CC.gr_r1i1p1f1,INM.INM-CM5-0.gr1_r1i1p1f1,CCCma.CanESM5.gn_r10i1p1f1,CCCma.CanESM5.gn_r10i1p2f1,CCCma.CanESM5.gn_r11i1p1f1,CCCma.CanESM5.gn_r11i1p2f1,CCCma.CanESM5.gn_r12i1p1f1,CCCma.CanESM5.gn_r12i1p2f1,CCCma.CanESM5.gn_r13i1p1f1,CCCma.CanESM5.gn_r13i1p2f1,CCCma.CanESM5.gn_r14i1p1f1,CCCma.CanESM5.gn_r14i1p2f1,CCCma.CanESM5.gn_r15i1p1f1,CCCma.CanESM5.gn_r15i1p2f1,CCCma.CanESM5.gn_r16i1p1f1,CCCma.CanESM5.gn_r16i1p2f1,CCCma.CanESM5.gn_r17i1p1f1,CCCma.CanESM5.gn_r17i1p2f1,CCCma.CanESM5.gn_r18i1p1f1,CCCma.CanESM5.gn_r18i1p2f1,CCCma.CanESM5.gn_r19i1p1f1,CCCma.CanESM5.gn_r19i1p2f1,CCCma.CanESM5.gn_r1i1p1f1,CCCma.CanESM5.gn_r1i1p2f1,CCCma.CanESM5.gn_r20i1p1f1,CCCma.CanESM5.gn_r20i1p2f1,CCCma.CanESM5.gn_r21i1p1f1,CCCma.CanESM5.gn_r21i1p2f1,CCCma.CanESM5.gn_r22i1p1f1,CCCma.CanESM5.gn_r22i1p2f1,CCCma.CanESM5.gn_r23i1p1f1,CCCma.CanESM5.gn_r23i1p2f1,CCCma.CanESM5.gn_r24i1p1f1,CCCma.CanESM5.gn_r24i1p2f1,CCCma.CanESM5.gn_r25i1p1f1,CCCma.CanESM5.gn_r25i1p2f1,CCCma.CanESM5.gn_r2i1p1f1,CCCma.CanESM5.gn_r2i1p2f1,CCCma.CanESM5.gn_r3i1p1f1,CCCma.CanESM5.gn_r3i1p2f1,CCCma.CanESM5.gn_r4i1p1f1,CCCma.CanESM5.gn_r4i1p2f1,CCCma.CanESM5.gn_r5i1p1f1,CCCma.CanESM5.gn_r5i1p2f1,CCCma.CanESM5.gn_r6i1p1f1,CCCma.CanESM5.gn_r6i1p2f1,CCCma.CanESM5.gn_r7i1p1f1,CCCma.CanESM5.gn_r7i1p2f1,CCCma.CanESM5.gn_r8i1p1f1,CCCma.CanESM5.gn_r8i1p2f1,CCCma.CanESM5.gn_r9i1p1f1,CCCma.CanESM5.gn_r9i1p2f1,NOAA-GFDL.GFDL-CM4.gr1_r1i1p1f1,IPSL.IPSL-CM6A-LR.gr_r10i1p1f1,IPSL.IPSL-CM6A-LR.gr_r11i1p1f1,IPSL.IPSL-CM6A-LR.gr_r14i1p1f1,IPSL.IPSL-CM6A-LR.gr_r1i1p1f1,IPSL.IPSL-CM6A-LR.gr_r22i1p1f1,IPSL.IPSL-CM6A-LR.gr_r25i1p1f1,IPSL.IPSL-CM6A-LR.gr_r2i1p1f1,IPSL.IPSL-CM6A-LR.gr_r3i1p1f1,IPSL.IPSL-CM6A-LR.gr_r4i1p1f1,IPSL.IPSL-CM6A-LR.gr_r5i1p1f1,IPSL.IPSL-CM6A-LR.gr_r6i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r1i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r2i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r3i1p1f1,NUIST.NESM3.gn_r1i1p1f1,NUIST.NESM3.gn_r2i1p1f1,NCAR.CESM2-WACCM.gn_r1i1p1f1,NCAR.CESM2-WACCM.gn_r2i1p1f1,NCAR.CESM2-WACCM.gn_r3i1p1f1,INM.INM-CM4-8.gr1_r1i1p1f1,CMCC.CMCC-ESM2.gn_r1i1p1f1,BCC.BCC-CSM2-MR.gn_r1i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r31i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r32i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r33i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r34i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r35i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r36i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r37i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r38i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r39i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r40i1p1f1,NASA-GISS.GISS-E2-1-G.gn_r1i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r1i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r2i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r2i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r3i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r3i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r4i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r4i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r5i1p3f1,CCCma.CanESM5-CanOE.gn_r1i1p2f1,CCCma.CanESM5-CanOE.gn_r2i1p2f1,CCCma.CanESM5-CanOE.gn_r3i1p2f1,CMCC.CMCC-CM2-SR5.gn_r1i1p1f1,KIOST.KIOST-ESM.gr1_r1i1p1f1,CAS.FGOALS-f3-L.gr_r1i1p1f1,MRI.MRI-ESM2-0.gn_r1i1p1f1,MRI.MRI-ESM2-0.gn_r2i1p1f1,MRI.MRI-ESM2-0.gn_r3i1p1f1,MRI.MRI-ESM2-0.gn_r4i1p1f1,MRI.MRI-ESM2-0.gn_r5i1p1f1,CAS.CAS-ESM2-0.gn_r1i1p1f1,CAS.CAS-ESM2-0.gn_r3i1p1f1,MIROC.MIROC6.gn_r10i1p1f1,MIROC.MIROC6.gn_r11i1p1f1,MIROC.MIROC6.gn_r12i1p1f1,MIROC.MIROC6.gn_r13i1p1f1,MIROC.MIROC6.gn_r14i1p1f1,MIROC.MIROC6.gn_r15i1p1f1,MIROC.MIROC6.gn_r16i1p1f1,MIROC.MIROC6.gn_r17i1p1f1,MIROC.MIROC6.gn_r18i1p1f1,MIROC.MIROC6.gn_r19i1p1f1,MIROC.MIROC6.gn_r1i1p1f1,MIROC.MIROC6.gn_r20i1p1f1,MIROC.MIROC6.gn_r21i1p1f1,MIROC.MIROC6.gn_r22i1p1f1,MIROC.MIROC6.gn_r23i1p1f1,MIROC.MIROC6.gn_r24i1p1f1,MIROC.MIROC6.gn_r25i1p1f1,MIROC.MIROC6.gn_r26i1p1f1,MIROC.MIROC6.gn_r27i1p1f1,MIROC.MIROC6.gn_r28i1p1f1,MIROC.MIROC6.gn_r29i1p1f1,MIROC.MIROC6.gn_r2i1p1f1,MIROC.MIROC6.gn_r30i1p1f1,MIROC.MIROC6.gn_r31i1p1f1,MIROC.MIROC6.gn_r32i1p1f1,MIROC.MIROC6.gn_r33i1p1f1,MIROC.MIROC6.gn_r34i1p1f1,MIROC.MIROC6.gn_r35i1p1f1,MIROC.MIROC6.gn_r36i1p1f1,MIROC.MIROC6.gn_r37i1p1f1,MIROC.MIROC6.gn_r38i1p1f1,MIROC.MIROC6.gn_r39i1p1f1,MIROC.MIROC6.gn_r3i1p1f1,MIROC.MIROC6.gn_r40i1p1f1,MIROC.MIROC6.gn_r41i1p1f1,MIROC.MIROC6.gn_r42i1p1f1,MIROC.MIROC6.gn_r43i1p1f1,MIROC.MIROC6.gn_r44i1p1f1,MIROC.MIROC6.gn_r45i1p1f1,MIROC.MIROC6.gn_r46i1p1f1,MIROC.MIROC6.gn_r47i1p1f1,MIROC.MIROC6.gn_r48i1p1f1,MIROC.MIROC6.gn_r49i1p1f1,MIROC.MIROC6.gn_r4i1p1f1,MIROC.MIROC6.gn_r50i1p1f1,MIROC.MIROC6.gn_r5i1p1f1,MIROC.MIROC6.gn_r6i1p1f1,MIROC.MIROC6.gn_r7i1p1f1,MIROC.MIROC6.gn_r8i1p1f1,MIROC.MIROC6.gn_r9i1p1f1,NCAR.CESM2.gn_r10i1p1f1,NCAR.CESM2.gn_r11i1p1f1,NCAR.CESM2.gn_r4i1p1f1
1904,276.96463,277.16235,277.38913,277.2267,277.40076,277.2525,278.30368,277.87668,278.21085,278.20206,278.61777,277.00143,277.06665,277.21915,276.90775,276.17642,276.33707,278.49716,277.48132,277.40027,278.14224,277.624,277.63776,277.76193,276.81534,277.2852,277.06058,277.12885,277.14865,277.4244,277.3564,277.2521,277.2562,277.21762,277.0967,277.1391,277.23224,277.68866,277.16934,277.3224,277.00134,277.2621,277.0314,277.1097,277.08005,277.39505,277.5471,277.00357,276.99512,276.82425,277.06348,276.80878,276.9318,277.13486,277.14706,277.0943,277.22247,277.42398,277.02377,277.2446,277.14706,277.3196,277.20584,277.2918,276.99582,277.28345,277.27408,277.4017,276.81564,277.5073,277.07394,277.27823,276.96194,277.32892,277.15356,276.56177,276.50192,276.47784,276.51324,276.46472,275.9954,276.379,276.21396,276.145,276.3867,276.1821,276.5139,277.6743,277.04794,277.19113,277.44247,277.80066,277.42508,277.28394,277.22617,277.11755,277.74838,278.6752,278.07886,278.17337,277.91867,278.18362,278.14172,278.1863,278.24185,277.94873,278.1957,278.25406,277.7571,277.43857,277.6114,277.50732,277.73822,277.79605,277.46655,277.89798,277.68167,277.5471,277.14706,277.20584,277.8014,276.51346,276.37555,277.94708,277.7421,277.88803,277.94565,278.2321,277.66135,277.588,279.859,279.62308,279.78183,279.9117,279.62344,279.584,280.08258,280.0652,279.78287,280.1001,279.40656,279.73584,279.83484,279.81317,280.01428,279.9443,279.72043,280.1105,279.60092,279.87048,279.82245,279.6441,279.5402,279.88,279.84518,279.90027,279.93427,279.67737,279.69522,279.87805,279.6129,279.54517,279.9834,279.50647,279.8235,279.77988,279.66727,279.7322,279.66794,279.60327,279.8373,279.9514,279.7396,279.5214,280.0956,279.98532,280.00272,279.7143,279.67105,279.77005,277.5827,277.51712,277.49408
1905,276.7534,277.22232,277.32117,277.1207,277.4429,277.3579,278.25662,278.0902,278.22763,278.13907,278.72543,277.097,277.42245,277.03598,276.72842,276.35605,276.24548,278.27396,277.30692,277.441,278.16855,277.80002,277.65494,277.87216,277.24637,277.3519,277.21323,277.2174,277.02692,277.4645,277.11,277.2788,277.5144,277.2999,277.32187,277.09973,277.3616,277.5618,277.03537,277.38995,277.3582,277.26358,276.931,277.42276,277.06454,277.34375,277.37643,277.26498,277.0823,276.8992,277.10086,277.15488,276.8071,277.27756,277.0586,277.2071,277.11514,277.3087,277.10764,277.31027,277.32507,277.41168,277.3694,277.33853,277.03806,277.2692,277.2294,277.50827,277.08737,277.21866,277.2125,277.1299,277.11078,277.36572,277.2891,276.46857,276.80484,276.84433,276.6124,276.2534,276.11005,276.4038,276.37283,276.31375,276.66354,275.9921,276.62234,277.77774,277.19608,277.36606,277.54688,277.87033,277.4126,277.3188,277.25168,276.9471,277.85193,278.6025,278.14386,278.24905,277.8735,278.14905,278.31516,278.0448,278.1279,278.0687,278.25735,278.07742,277.82687,277.63242,277.90637,277.90854,277.82364,277.48297,277.8256,277.68338,277.65903,277.37643,277.32507,277.3694,277.8038,276.7101,276.46014,278.0134,277.59665,277.97485,277.95886,278.19885,277.50525,277.71854,279.86148,280.0695,279.79013,279.97437,279.88126,279.84277,279.93845,280.05002,279.64706,279.82523,279.48093,279.87857,279.80472,280.01865,279.69373,280.0565,279.70358,280.20636,279.8015,279.7159,279.75186,279.69534,279.60263,280.02628,279.8599,279.7929,280.06808,279.86008,279.96854,279.9755,279.84378,279.46884,280.01968,279.684,279.9102,279.645,279.55127,279.66013,279.7241,279.7783,279.82425,279.90353,279.8138,279.67496,279.85742,279.96835,279.95535,279.62543,279.85092,279.78104,277.4852,277.6371,277.37564
1906,276.86185,277.43167,277.24884,277.41525,277.56827,277.29834,278.225,278.31555,278.46786,278.18787,278.3838,276.94183,277.41824,277.1404,276.533,276.5748,276.4426,278.2925,277.42102,277.28918,277.84113,277.79147,277.70975,277.64474,277.2523,277.46518,277.19247,277.4118,277.32065,277.48093,277.20792,277.3054,277.68262,277.1383,277.07864,277.21353,277.37775,277.46027,276.91306,277.5428,277.28,277.31006,276.86447,277.2063,277.19748,277.50616,277.1987,277.29053,276.86194,277.12515,277.28247,277.16885,277.06992,277.26315,277.14026,277.2896,277.10638,277.3246,277.2297,277.35678,277.15344,277.1944,277.33188,277.40933,277.3258,277.4481,277.31577,277.46167,277.2994,277.5338,277.2981,277.3491,277.0337,277.29526,277.49277,276.62875,276.5952,276.87515,276.666,276.3638,276.1481,276.5196,276.47928,276.0712,276.6011,276.03543,276.55643,277.6899,277.30612,277.3856,277.36758,277.64816,277.5289,277.21335,277.3957,277.12018,278.1081,278.3842,277.81958,278.13684,277.98227,278.11264,278.45145,278.13315,278.1119,278.0391,278.15872,278.12912,277.57788,277.77762,278.0419,277.9127,277.544,277.69324,277.89377,277.84238,277.63736,277.1987,277.15344,277.33188,277.98315,276.68375,276.6431,277.89395,278.11514,278.11624,277.88126,277.8978,277.76205,277.6864,279.7999,280.05835,279.89624,280.0531,280.11215,279.93353,279.70688,279.7603,279.63956,279.60217,279.6768,279.895,279.78098,280.19098,279.79102,279.8701,279.8877,279.8789,279.8266,279.5807,280.00714,279.85495,279.6509,279.739,279.73343,279.93246,279.683,279.9741,279.81174,280.1926,280.06567,279.50488,279.68228,279.88144,279.9207,279.68643,279.67673,279.73718,279.8443,279.7223,280.04224,279.67007,279.8897,279.8787,279.85306,279.81436,279.80734,279.95004,279.9808,279.97153,277.52298,277.63376,277.57297
1907,276.78787,277.2278,277.26633,277.45215,277.5928,277.18472,278.53314,278.38187,278.2316,278.26413,278.42056,277.24924,277.0477,277.06845,276.62756,276.70984,276.56958,278.20316,277.13077,277.2881,277.9644,277.9076,277.6292,277.88052,277.21133,277.47665,277.28293,277.3902,277.11206,277.35556,277.3643,277.3074,277.5746,277.18356,277.146,277.17868,277.25797,277.69836,277.0921,277.47522,277.15237,277.38312,276.82327,277.13736,276.97458,277.60974,277.1703,277.41153,277.0476,277.23935,277.1708,277.09702,277.13892,277.31107,277.2274,277.1342,277.15958,277.03815,277.60406,277.30127,277.12427,277.00967,277.16586,277.6351,277.2971,277.3736,277.24393,277.7068,277.20773,277.50754,277.30246,277.51196,277.0279,277.34555,277.31485,276.67902,276.6158,277.06516,276.72745,276.36707,276.3088,276.5102,276.32516,276.151,276.46445,276.3615,276.73276,277.57227,277.3888,277.38647,277.4928,277.5928,277.27756,276.95584,277.23303,277.10544,278.17148,278.45657,277.96335,278.07614,277.8386,278.15536,278.34006,277.96994,278.29877,278.0464,278.11813,278.03275,277.5581,277.88336,278.0129,277.74188,277.5473,277.58682,277.8174,277.6692,278.12222,277.1703,277.12427,277.16586,278.07877,276.6547,276.5687,277.66553,277.8943,277.72928,277.936,278.03247,277.45016,277.85132,279.91364,279.79874,279.86307,279.981,279.93103,280.1259,279.57654,279.72983,279.76987,279.69846,279.72644,280.08218,279.8657,279.9541,279.8206,279.80695,279.90543,279.81882,279.84512,279.8736,279.9132,280.04315,279.7451,279.56943,279.63828,279.89185,279.6459,279.9611,279.73245,279.83337,279.93137,279.58585,279.65994,279.84274,279.8713,279.7439,279.61465,279.70166,279.85275,279.7576,280.02438,279.61426,279.8342,279.81763,280.11084,279.91562,280.068,279.81693,279.88315,280.09128,277.69638,277.5355,277.5185
1908,276.75253,277.37027,277.38516,277.15262,277.60977,277.24487,278.71967,278.18924,278.3103,278.32996,278.63223,277.12207,277.20816,277.2785,276.69278,276.34268,276.74155,278.17044,277.31644,277.42233,278.04016,277.85892,277.85358,278.13773,277.0773,277.2532,277.09354,277.47702,277.24222,277.4719,277.29675,277.58316,277.2495,277.4403,277.0964,277.0154,277.10892,277.68707,277.01746,277.42648,277.25732,277.34216,276.9589,277.11002,276.99802,277.67758,277.4054,277.35452,277.0912,277.31265,277.11395,277.15833,277.0726,277.4349,277.34012,277.25195,277.1685,277.37326,277.553,277.3401,277.19565,277.15237,277.1299,277.6023,277.10953,277.2623,277.1443,277.6119,277.22668,277.20474,277.36703,277.51828,277.33713,277.58362,277.21384,276.6318,276.69003,276.5576,276.54077,276.5546,276.52966,276.5348,276.38367,276.09988,276.65683,276.16397,276.67297,277.51886,277.55066,277.4055,277.64804,277.56702,277.1329,277.1337,277.34836,277.38922,278.00366,278.63522,277.9238,277.89636,277.81906,278.08676,278.24857,277.98285,278.19846,278.05194,278.10117,278.10303,277.5216,277.7648,277.80304,277.66324,277.874,277.93863,278.0716,277.81567,278.06317,277.4054,277.19565,277.1299,278.03055,276.78143,276.49234,277.9304,277.83682,277.8843,278.0214,277.97748,277.39066,277.97012,279.9236,279.70547,279.80814,279.94153,279.96555,280.33517,279.8056,279.89136,279.9468,279.84192,279.85806,279.9703,279.91855,279.98032,279.66544,279.84256,279.9612,280.07425,280.02377,280.0414,279.98514,279.9153,280.1283,279.7405,279.651,279.8137,279.86978,279.83734,279.7727,279.87122,279.86136,279.7809,279.74643,280.07144,279.83316,280.02365,279.6951,279.84106,279.75854,279.88565,279.92502,279.7272,279.9097,279.76688,280.0762,279.99664,280.15314,279.83426,279.7769,280.11853,277.7955,277.58783,277.63232
1909,276.77487,277.08813,277.32034,277.39328,277.50946,277.42615,278.50528,278.08572,278.24744,278.34857,278.7438,277.01224,277.31375,277.1886,276.87042,276.3407,276.61584,278.1729,277.44897,277.42368,278.00174,277.60098,277.7285,277.95447,277.0405,277.26807,277.33755,277.46213,277.11276,277.4551,277.42065,277.44763,277.2852,277.31064,277.0792,277.32724,277.2886,277.3346,276.89163,277.32004,277.2283,277.1838,277.01822,277.14792,277.28964,277.5569,277.3108,277.3684,277.16162,277.10593,277.2848,277.107,277.04343,277.4499,277.23404,277.07434,277.2358,277.4313,277.55252,277.51266,277.16376,277.31577,277.2078,277.64432,277.12082,277.41724,277.25455,277.5913,277.20618,277.21445,277.12173,277.4174,277.3258,277.39948,277.14706,276.55795,276.462,276.6421,276.45175,276.72424,276.0748,276.3461,276.0454,276.46774,276.35864,276.27982,276.75732,277.80692,277.368,277.666,277.6923,277.80704,277.33115,277.2789,277.55106,277.24625,277.8752,278.75986,278.01218,278.07385,277.98846,278.14145,278.25015,278.0401,278.40866,278.2517,278.00348,278.40707,277.91068,278.01846,278.01157,277.6426,278.03394,278.07587,278.04956,278.20526,277.88678,277.3108,277.16376,277.2078,278.2776,276.96674,276.80194,277.98145,277.81302,277.91302,277.83145,278.0038,277.7078,277.94037,279.89377,279.79907,279.92215,279.96835,280.2064,280.1278,279.98206,280.1141,279.8685,279.77573,279.99625,279.9354,279.98697,279.8003,279.76785,279.98236,280.07144,279.99176,279.87637,279.8983,279.71472,279.9543,279.98102,279.96884,279.86282,279.77307,279.82495,279.85123,279.8739,279.8999,279.74493,279.9655,279.64905,279.95758,279.81555,279.93866,279.584,279.9285,279.92114,280.06924,280.04135,279.82495,279.8027,279.7346,279.98306,279.9466,280.02567,279.98685,279.8533,279.66193,277.70453,277.63705,277.55704
1910,276.8671,277.43982,277.33963,277.44446,277.40396,277.41537,278.42862,278.1959,278.38992,278.43225,278.3366,277.1585,277.13187,277.36194,276.88693,276.63763,276.6615,278.3472,277.3088,277.32547,278.2205,277.83984,277.86682,278.02835,277.2935,277.34363,277.21768,277.65866,277.20175,277.33203,277.50378,277.3199,277.5437,277.38235,277.06113,277.5582,277.4881,277.15515,277.35693,277.28085,277.23602,277.35068,277.01413,277.216,277.41174,277.60324,277.2183,277.4706,277.26694,277.24072,277.1794,277.23322,277.2001,277.6122,277.36343,277.3152,277.21048,277.30624,277.52335,277.69882,277.20993,277.31183,277.18085,277.6497,277.1865,277.61783,277.2314,277.4743,277.25174,277.5059,277.0435,277.4424,277.3425,277.39755,277.19748,276.66138,276.45096,276.7222,276.45428,276.59232,276.3599,276.4993,276.6467,276.54364,276.31436,276.3466,276.8128,277.83865,277.40732,277.52603,277.45676,277.56845,277.35013,277.2692,277.23376,277.33948,277.82056,278.6071,278.165,278.01944,278.16943,278.31458,278.24536,278.04425,278.16428,277.97034,277.78116,278.28397,277.96277,278.1862,277.94904,277.85373,277.59192,277.9015,277.74338,277.6498,277.77753,277.2183,277.20993,277.18085,278.32834,276.64975,276.75476,278.13702,277.88828,277.68582,278.03638,278.06317,277.514,277.90155,279.94412,280.13257,280.24658,279.91626,280.14984,279.78415,279.7612,279.88074,279.61246,279.75494,279.87137,279.8087,279.9423,280.03226,280.0031,280.02567,279.76382,279.89575,279.78156,279.9885,279.8173,280.0596,280.1915,280.13748,279.55573,279.84702,279.89975,279.83774,279.8369,279.9919,279.95944,280.19876,279.73563,279.83804,279.92453,279.6711,280.0215,279.93982,279.90787,280.2236,279.9884,279.84335,279.76053,279.72824,279.82516,279.8077,279.95334,279.92746,280.012,279.85193,277.76407,277.51526,277.41226
1911,276.9277,277.31375,277.13718,277.75864,277.69073,277.5059,278.2518,278.4178,278.4077,278.29605,278.41882,277.2819,277.2272,277.4492,276.84897,276.5838,276.51096,278.38156,277.4446,277.41486,278.25534,277.6929,277.90048,278.11392,277.36978,277.3986,277.4144,277.5585,277.2875,277.46423,277.16745,277.08572,277.41122,277.38858,277.28418,277.70886,277.26263,277.23807,277.12067,277.4431,277.1423,277.30777,276.9178,277.749,277.41425,277.60385,277.49057,277.46405,277.29428,277.41696,277.47546,277.13345,277.33136,277.50693,277.27792,277.2387,277.40128,277.29733,277.24478,277.51483,277.37216,277.30075,277.27243,277.6077,277.24,277.30716,277.38107,277.43384,277.2263,277.59067,277.219,277.33957,277.23508,277.41455,277.16956,276.5397,276.81625,276.87204,276.453,276.44977,276.24942,276.4633,276.5139,276.55136,276.32642,276.57422,277.06873,277.81345,277.55246,277.32095,277.49207,277.56982,277.53268,277.4177,277.44327,277.22424,278.0217,278.60736,278.3502,278.21494,278.14078,278.28912,278.35965,278.18826,278.29764,278.4047,277.96088,278.32077,277.78577,277.8601,277.7684,278.00674,277.5103,277.80655,277.7653,277.65262,277.94757,277.49057,277.37216,277.27243,278.24976,276.52722,276.4349,277.91928,278.16464,278.0221,277.6961,277.97952,277.80518,277.93588,279.79144,280.18076,280.0559,279.80298,280.0908,279.88858,279.76443,279.92456,279.7369,279.59164,279.74753,279.8618,279.89026,280.07764,279.67145,280.15808,279.90994,279.98685,279.83627,279.8785,279.96072,279.56454,280.0918,280.14682,279.78494,279.9551,279.97427,279.94342,279.9805,279.91177,279.9298,279.6683,279.8898,279.81046,279.82675,279.64163,280.10553,279.87646,279.90182,279.9299,280.01505,279.68137,279.9097,279.8597,279.78265,279.9263,280.10452,279.853,279.92953,279.99326,277.75504,277.50412,277.38986
1912,276.7184,276.91467,277.13803,277.68674,277.55402,277.3657,278.1802,278.20004,278.3276,278.28815,278.37027,277.1046,277.11456,277.14062,276.645,276.47742,276.27032,278.33768,277.39484,277.45355,278.06693,277.57068,277.70074,277.88458,277.3126,277.4923,277.12534,277.56308,277.152,277.29285,277.15268,277.0382,277.181,277.0333,277.0607,277.43637,277.2289,277.28262,277.05392,277.4984,277.19144,277.25772,276.90573,277.40256,277.18896,277.58365,277.2637,277.24875,277.03906,277.26218,277.27618,277.17963,277.16736,277.30832,277.26767,277.1629,277.0216,277.3899,276.89227,277.44293,277.0275,277.16736,276.9194,277.47604,277.1768,277.25693,277.23117,277.31876,277.08878,277.5253,277.30548,277.21545,276.95407,277.2562,277.00406,276.49887,276.5547,277.0354,276.43936,276.46973,276.24277,276.43997,276.50024,276.40817,276.59988,276.60422,276.81583,277.36093,277.43414,277.17746,277.36676,277.57852,277.38016,277.24152,277.41525,277.15073,278.20355,278.56052,277.99326,277.96344,278.24887,278.33005,278.10403,278.17813,278.28195,278.44638,277.94574,278.22113,277.51883,277.8207,277.90622,278.04007,277.60712,277.6597,277.6451,277.8535,277.71185,277.2637,277.0275,276.9194,278.19147,276.68356,276.66666,277.8325,278.03696,277.83456,277.79974,277.68646,277.62704,277.74567,279.99957,279.70947,279.6791,279.81772,279.8458,280.08792,279.52966,280.0885,279.93204,279.57187,279.6735,279.7493,279.99985,279.764,279.66495,280.1274,280.08322,280.25153,279.7189,279.9831,280.08908,279.6771,279.99838,279.82056,279.76395,280.14468,280.10092,279.8748,279.8817,279.87845,279.79623,279.59586,279.97867,279.7664,279.6565,279.51706,279.71375,279.93396,279.80835,279.7916,280.0158,279.8845,279.5905,279.69128,279.95047,279.81296,279.84753,279.79086,279.65872,279.88,277.7076,277.49814,277.5655
1913,276.7764,276.94058,277.1206,277.49808,277.22308,277.4821,278.4529,278.20883,278.41782,278.29462,278.24265,277.1588,277.13184,277.38004,276.6365,276.59,276.44046,278.49326,277.42984,277.50504,278.2762,277.6032,277.6173,278.03683,277.205,277.36313,277.2148,277.26422,277.24472,277.314,276.98245,277.27182,277.08725,277.3353,276.87265,277.34616,277.10306,277.23398,276.86447,277.24686,277.38226,277.28403,276.906,277.333,277.13388,277.41946,277.18875,277.31723,277.11826,277.1122,277.06857,277.30234,277.04062,277.42258,277.13455,277.49442,276.98996,277.3818,277.04843,277.4014,277.04257,277.211,277.1196,277.3231,277.0603,277.2609,277.06583,277.44946,276.9648,277.5186,277.26294,277.173,277.25546,277.3872,276.96893,276.4334,276.6387,276.66846,276.3843,276.3526,276.18768,276.52008,276.68823,276.31647,276.17004,276.4154,276.81976,277.24704,277.25473,277.37784,277.4763,277.6374,277.42923,277.29907,277.12396,277.11832,277.96884,278.3612,277.85608,277.76532,278.00894,278.168,277.97137,278.15878,278.27103,278.191,277.9715,278.39636,277.58633,277.47833,277.8569,277.77576,278.13986,277.647,277.81168,277.76193,277.71823,277.18875,277.04257,277.1196,278.0034,276.53006,276.42972,277.88974,278.11252,277.82608,277.7322,277.73117,277.33035,277.86502,280.06247,279.75864,279.5328,279.99286,279.9538,279.99612,279.5319,279.8523,279.76047,279.86328,279.68478,279.75473,280.05826,279.60648,279.66632,279.6024,279.7576,279.9168,279.60056,279.7916,279.80734,279.6201,279.98703,279.89346,279.67923,279.8933,279.7908,279.82745,279.93204,279.8778,279.93808,279.64932,279.98245,279.75113,280.05768,279.58685,279.5692,280.14627,279.8046,279.72797,279.66675,279.82895,279.72305,279.73343,280.18066,279.6508,279.8283,279.53885,279.67108,279.72586,277.48218,277.42896,277.63544
